,A,nov,dec,s_bar,sq1,sq2,num,final
0,21563,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
1,21564,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
2,21565,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
3,21566,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
4,21567,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
5,21568,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
6,21569,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
7,21570,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
8,21571,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
9,21572,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
10,21573,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
11,21574,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
12,21575,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
13,21576,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
14,21577,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
15,21578,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
16,21579,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
17,21580,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
18,21581,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
19,21582,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
20,21583,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
21,21584,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
22,21585,0.0669144016174814,0.0,0.0334572008087407,0.0011193842859563994,0.0011193842859563994,0.0011193842859563994,0.0334572008087407
